Jimmy Carter: Rock & Roll President,3.1
Tough Love,3.5
The Return of the Native,3.5
Polly Pocket: Polly World,1.7
Where Dreams Go To Die,3.3
Mackintosh and T.J.,5.0
Chris Botti in Boston,3.5
A Carol Christmas,1.5
Dr. Seuss' The Grinch Musical,1.2
Death at Love House,2.5
Fatale,2.6
The Lady in the Walls,0.5
How It Feels to Be Run Over,3.5
Gone but Not Forgotten,3.0
Homeland Security,1.8
A Painted House,3.0
Inside the Labyrinth: The Making of 'The Silence of the Lambs',4.0
She Came To The Valley,0
Stuck Apart,2.8
Cowboys,3.2
The Killing of Two Lovers,3.5
Loners,3.0
Ivan the Incredible,0.5
Legends of Valhalla: Thor,4.5
Another Life,2.0
The Obituary of Tunde Johnson,2.9
Cats & Dogs,3.5
Mobile,2.8
Water Path for a Fish,3.0
Wedding Cake,2.8
Beinahe,3.5
Sous la glace,3.0
The Dissident,3.6
Il tuttofare,3.5
Attack of the Giant Blurry Finger,1.2
Mama Weed,3.3
The Year of the Discovery,4.2
Paco de Lucía: la búsqueda,3.5
Green Sea,4.0
The Miracle of the Sargasso Sea,3.2
DNA,3.2
Exterior/Night,3.5
Edward Hopper and the Blank Canvas,3.5
The Bike Thief,2.5
Yakari,3.0
Silver Jew,3.0
xxxHOLiC The Movie: A Midsummer Night's Dream,3.5
Chopin: Desire for Love,2.2
Sister of the Groom,2.2
Scream: Halloween Special,2.0
Independence Daysaster,1.0
King Lear,2.5
Too Many Kisses,3.2
Truman,3.4
Audrey,3.4
Giving Voice,4.0
High School Musical: The Musical: The Holiday Special,1.2
Finding Jack Charlton,3.5
Psychopomp,1.0
Asylum Seekers,1.5
Adults Only,3.5
Babenco: Tell Me When I Die,3.0
Locked Down,2.5
The Breitner Commando,3.8
Paper Spiders,3.5
I Need You to Kill,3.2
Diabolique,0
Vicious Fun,3.1
Murder in Mississippi,3.2
The Drunkard,2.5
Homeland,1.5
When the Legends Die,3.5
Poitín,3.0
Storm Fear,3.5
The Mayfair Set,3.8
Castle Sinister,2.5
Modern Times: The Way of All Flesh,4.2
25 Million Pounds,4.0
The Benson Murder Case,2.3
The Road to Terror,5.0
Pointed Heels,3.0
Katka's Reinette Apples,4.0
Redemption Day,1.2
Planet Earth: A Celebration,3.5
The Thirty Million Dollar Rush,3.5
Ip Man: Kung Fu Master,2.5
Cyber Bride,1.0
Silent Night,4.0
"Stay Awake, Be Ready",3.2
Once Upon a Snowman,3.2
Undoing,2.0
Cleaners,4.0
A Life in Suitcases,3.5
The Tower,1.5
The Malibu Tapes,2.0
Maison du Bonheur,5.0
The Scar of Shame,2.8
Hollywood Party,2.0
Picture Character,3.5
Batman: Soul of the Dragon,2.7
Wrong Turn,2.9
John and the Hole,2.9
A Nameless Band,2.5
The Mauritanian,3.7
Notes for My Son,3.0
Severina,3.5
The Battle of the Sexes,3.9
The Swordsman,3.4
The Paper Tigers,3.2
AV: The Hunt,3.0
Under Still Waters,2.5
Little Chenier,3.5
Life of the Party,2.0
Poliziotti,2.5
Love in the Strangest Way,3.0
Ultimate Justice,3.5
Samurai,4.0
The King's Daughter,2.6
Master Spy: The Robert Hanssen Story,2.5
Contaminated Man,2.0
The Big Chill: A Reunion,5.0
Loved,2.3
Phobic,1.5
Aviva,2.2
Paint,2.5
The Curse of Hobbes House,2.0
Reversion,2.0
Breaking Surface,3.2
Diana Kennedy: Nothing Fancy,3.0
Twist Again in Moscow,2.8
Your Name Engraved Herein,3.8
Malcolm & Marie,2.9
Tirza,5.0
"Crack: Cocaine, Corruption & Conspiracy",3.3
La dama del armiño,2.0
Paradox Lost,3.2
Cherry,3.3
War of Art,3.5
Adventures of a Mathematician,2.8
Salvatore: Shoemaker of Dreams,3.5
Danger Stalks Near,3.5
Fireworks Over the Sea,2.0
Outside the Wire,2.8
Higher Than a Kite,3.5
The Man In The Hat,2.5
Hostages,4.5
The Yellow Wallpaper,2.5
Un poker di pistole,4.0
Red Moon Tide,2.8
Celebration,3.0
The Orange Years: The Nickelodeon Story,3.6
The Sound of Philadelphia,3.2
Asia,1.9
Thrasher Road,3.0
Pink Skies Ahead,1.5
Telling Lies,3.3
Her First Romance,3.0
Ladies' Man,2.7
"Wife, Mother, Murderer",2.5
Roman's Circuit,3.5
Blithe Spirit,3.0
Obsessed With the Babysitter,1.0
Conference,0.5
Leningrad Cowboys: Total Balalaika Show,3.8
A Friendly Tale...,3.6
MLK/FBI,3.5
My Little Sister,2.8
The Reason I Jump,3.9
Assassins,3.7
Heimat Is a Space in Time,2.2
The Weather Forecast,3.5
Warda,1.0
Illuminate,2.5
The Blackwell Ghost 4,4.6
The Blackwell Ghost 3,4.1
Interception,0.5
Ito,3.5
At the Video Store,0
At Sundance,4.0
Tokyo Ghoul 'S',2.8
The Door,4.0
A Christmas Wedding,2.5
What Happened on September 11,3.0
Helene,2.5
Prime Minister,3.0
Cloaca,3.0
Target,1.0
Alien Girl,5.0
Once Upon A Time In Indian Country,3.2
Wild Mussels,2.0
Shadow of the Law,3.5
Insert Coin,3.2
Bad Impulse,1.0
Dory's Reef Cam,2.4
Tanks for Stalin,2.0
Bill Bailey: Dandelion Mind,3.2
Mr. Emmett & The Canned Peaches,2.0
A Rugrats Chanukah,2.9
Contromano,3.0
Heks,1.7
Alice,3.1
Return To Epipo,2.6
"My Teacher, My Love",2.0
"Say Amen, Somebody",4.2
No Maps on My Taps,3.5
Love Child,2.5
Heroes Don't Die,3.5
The Thin Pink Line,3.0
Out of Darkness,3.0
"Lord, Give Me Patience",2.5
Doug Stanhope: The Dying of a Last Breed,2.8
Don't Panic,2.5
The Pickup Game,3.0
Paranormal Effect,1.0
Baseball Girl,3.2
Forbidden Dream,0
Darling Nikki,1.5
A Dramatic Film,5.0
Fear of Rain,3.3
Biography: The Nine Lives of Ozzy Osbourne,3.8
A Holiday Pageant at Home,2.0
"It's Trad, Dad!",0
The Dingles,2.5
So You Want to Play the Piano,0
Stand by Me,4.0
Chicuarotes,3.8
Social Animals,3.0
King Ubu,0.5
The Physics of Sorrow,3.7
The Mystery of the King of Kinema,3.5
Loved Up,4.5
The United States Marine Band,3.0
Fox Pop,4.0
The Homecoming: A Christmas Story,3.8
A Wedding on Walton's Mountain,3.2
Mother's Day on Walton's Mountain,3.5
A Day for Thanks on Walton's Mountain,4.0
A Walton Thanksgiving Reunion,4.5
A Walton Easter,3.7
Howard Lovecraft and the Kingdom of Madness,2.5
13 Semester,3.5
Mio on the Shore,3.8
Love Is Love Is Love,0
The Hour of Living,5.0
Boys vs. Girls,3.2
Loves Spell,0.5
Crazy Lake,1.5
The Golden Holiday,3.8
A Christmas Love,1.0
Shinobi no mono 7: Mist Saizo Strikes Back,3.5
Rockfield : The Studio on the Farm,2.9
Hard Luck Love Song,3.0
Doubting Thomas,2.5
Good After Bad,3.5
Brothers Three: An American Gothic,1.5
Rain,2.0
America's Deadliest Home Video,1.0
Toomas Beneath the Valley of the Wild Wolves,4.0
The Phantom of the Convent,0.5
The Upsetter: The Life and Music of Lee Scratch Perry,4.0
Breakfast with Hunter,3.0
Psycho Prom Queen,1.5
So You Want to Be in Pictures,4.0
The Hasty Hare,4.8
The Experimental City,2.5
Dominguinhos,2.5
Apparatus M,3.5
Wira,4.3
Monochrome Head,3.5
"This Is Not a Burial, It’s a Resurrection",3.8
Dizziness,2.5
A Silent Day,2.0
Rakht Charitra 2,3.8
Manivald,4.2
The Fighting Musketeers,3.0
Cerberus,1.8
Fig,1.5
Lady Beware,3.5
Shinobi No Mono 5: Return of Mist Saizo,3.5
"Trapped, the Crimson Bat",2.5
Shinobi no mono 8: The Three Enemies,3.5
Half Brothers,3.0
Shinobi No Mono 6: The Last Iga Spy,3.5
The Fire Rises: The Creation and Impact of The Dark Knight Trilogy,2.5
Ending the Knight,4.1
Exit,3.5
Like a Brother,2.3
Sweat,3.2
Love Affair(s),3.1
Slalom,3.0
Pleasure,2.9
The Truffle Hunters,3.7
True Mothers,3.0
White Noise,3.2
India From Above,3.5
Storm Over the Pacific,3.5
Persian Lessons,3.7
The Gasoline Thieves,4.0
There Goes the Groom,3.0
American Skin,2.7
Kicking Out Shoshana,3.5
Death of a Father,3.5
Off Season,0
Cash For Trash,2.5
Son of Monarchs,2.9
Destiny's Son,2.5
Sword Devil,2.8
A Country Christmas,1.0
Lovesick,4.0
Dragon Rider,2.2
The Sandman,3.5
Jojo in the Stars,4.0
Varmints,0
Glassy Ocean,4.0
"Run, Melos!",2.5
The Little Prince and the Eight-Headed Dragon,4.0
Trolley Troubles,3.5
The United States vs. Billie Holiday,2.7
A Poet's Life,3.0
House of Flames,3.5
Firebreather,3.2
Oseam,3.2
The Ultimate Playlist of Noise,3.2
Pig,0.5
Hellcome Home,2.0
A Little Princess,4.0
Idol,3.0
Once Aurora,4.0
Women Outward Bound,4.0
The Devil with Hitler,2.0
Varsity Show,4.0
The Tale of Nishino,3.0
Love Under the Elms,3.0
Rose: A Love Story,3.0
Swallows Have Arrived,2.5
Enormous,2.8
O Rastro,3.2
Falsettos,2.2
Live From Lincoln Center: Danny Elfman's Music from the Films of Tim Burton,5.0
Act One: Live from Lincoln Center,0
Appearances,2.0
How to Kiss,3.0
One of Those Days,4.0
The Wiseman,2.0
Tiffany Haddish Presents: They Ready,3.9
P.S. Burn This Letter Please,3.5
Bloody Hell,3.4
The Museum of Imagination,2.0
A Werewolf in England,1.5
The Doll,2.0
Exit 0,3.5
Money Shot,0.5
Invisible Child,0
The Pencil,4.5
The Subterraneans,0
Aaahh Belinda,4.2
My Days of Glory,4.0
Golden Years,4.0
American Cousins,4.0
The Way We Are,2.8
Of Skin and Men,3.5
Kurtuluş Son Durak,3.5
Serial Cook,3.5
Sitara: Let Girls Dream,2.4
July Tales,3.8
You've Got Murder,3.6
Hard-Core,4.0
Window to the Sea,3.0
Ursa Minor Blue,4.5
Dog,3.0
Living and Other Fictions,2.5
Big Big World,3.8
A Woman's Work: The NFL's Cheerleader Problem,4.0
Mouse-X,3.7
Wives Never Know,3.0
Berlin Correspondent,2.5
Sword in the Desert,3.5
"Acasă, My Home",3.9
The Beasts Are on the Streets,3.5
AK vs AK,3.6
Discovering William Greaves,3.5
Feed,4.0
The Flying Scotsman,2.5
The Glass Key,3.0
I Wanted Wings,3.5
Lisbon,3.5
The Safecracker,2.5
Daughter of the Mind,2.5
The Dead Don't Die,4.0
Cruise Into Terror,3.0
Cracks in the Shell,3.5
The New Man,3.5
Dunsmore,3.0
Miss Mend,3.0
Back Page,2.5
Career Woman,0.5
Join the Marines,0.5
Look Who's Laughing,4.0
Here We Go Again,3.8
The Cold-blooded Penguin,4.0
Lambert the Sheepish Lion,2.9
"Susie, the Little Blue Coupe",3.5
Goliath II,3.5
My Six Loves,5.0
CTRL,2.5
Yaşamak Güzel Şey,3.5
The Mystery of Agatha Christie with David Suchet,3.8
Haikyuu!!: vs. Akaten,4.0
Haikyuu!! The Movie: The End and the Beginning,4.2
Haikyuu!! Movie 2: Winners and Losers,3.8
Fine China,3.5
Money Movers,3.5
Touched by a Killer,1.5
Time Served,1.0
Return to Two Moon Junction,3.2
The Haunting of Seacliff Inn,3.0
Grizzly II: The Concert,1.6
Be Pretty and Shut Up!,3.8
Psych: The Musical,4.0
The Junior Defenders,1.5
Parallel Lives,3.0
Florence Nightingale,3.0
Derek and Clive Get the Horn,2.2
Diary of a City Priest,2.5
Lords of London,1.5
Akseli and Elina,3.0
The Patriot Game,3.5
Tripping with Nils Frahm,3.8
Anegan,3.0
The One You Feed,2.1
"P'tang, Yang, Kipperbang",3.5
Shadow of the Sword,3.5
Ming Green,2.0
NVA,2.0
HiGH&LOW The Movie 2: End of Sky,4.0
Your Eyes Tell,3.0
April Fools,3.2
The Kiss in the Tunnel,3.1
Produced By George Martin,3.5
Wish You,3.0
The Young Observant,3.0
About Some Meaningless Events,2.5
The Christmas Pact,0.5
Ultimate Fights from the Movies,2.0
Quicker'n a Wink,4.2
Cavalcade of San Francisco,2.5
Citadel,2.7
Bliss,2.8
Lady Time,4.0
The Gospel of Eureka,3.5
Brother to Brother,3.2
Wigstock: The Movie,0
Mangrove,3.9
The Custodian,2.5
Dracula Sir,2.8
70 Big Ones,3.0
Diva,4.0
An Optimistic Tragedy,4.0
In the Earth,2.9
CODA,3.9
Mayday,2.8
"Summer Of Soul (…Or, When The Revolution Could Not Be Televised)",3.7
One for the Road,4.0
President,3.1
Playing With Sharks,2.8
Bizi Hatirla,4.0
Sea Without Exit,2.5
A Kitten For Hitler,2.8
The last day of  WWI,3.5
The Pink Cloud,2.9
This Time Away,3.8
Cam Girlz,2.5
Three Husbands,3.0
Polo Joe,2.0
Alice in Movieland,3.5
A Thousand Junkies,0
Wreckage and Rage: Making 'Alien³',3.5
The Making of 'Nightmare on Elm Street IV',4.0
The Snow Queen's Revenge,0
The Snow Queen,3.2
The Snow Queen,2.5
Islands of Fire,4.0
Finding 'Ohana,2.8
The Earth Day Special,3.5
The Enchanting Phantom,3.8
Inhabit: A Permaculture Perspective,4.0
Earthbound,1.1
Prime Time,2.5
The Spanish Dancer,4.0
Los tramposos,3.5
The Antiquities of Rome,1.0
Santa,3.5
Los subdesarrollados,3.0
Revolution: Crossing the Andes,3.3
"Fanchon, the Cricket",2.5
Cthulhu Mansion,3.0
The Smashing Machine,3.2
Tarung Sarung,1.8
Tigers,3.6
Like,2.5
Every Act of Life,3.0
The Ruby Princess Runs Away,1.0
A Case of Deadly Force,2.0
Judge Horton and the Scottsboro Boys,2.5
Majili,2.4
Rosa's Wedding,3.0
All Through the House,1.5
Raya and the Last Dragon,3.4
Honeydew,2.5
Tenderness,4.0
The Night Train,3.5
You’re Always 20,2.0
Shelter Me,2.0
The Night,2.8
Supernova,3.3
Eight for Silver,2.9
Coming Home in the Dark,2.9
Christmas With a Crown,2.2
Antarctica: A Frozen History,1.8
Wolf Tracer's Dinosaur Island,1.0
The Becoming Box,1.5
Surrogate Wife,3.0
Ne 45000,2.5
Below Zero,3.1
Dude Perfect: Backstage Pass,3.5
East of the River,2.5
Marvelous,0.5
Destination Anywhere,1.5
Prison Stories: Women on the Inside,3.5
Never Gonna Snow Again,2.9
30 Years of Garbage: The Garbage Pail Kids Story,3.5
Effects,3.2
Ten Tiny Love Stories,5.0
Battlefield America,0.5
Run Sweetheart Run,3.2
Sherlock Holmes: The Eligible Bachelor,3.5
Strawberry Mansion,3.4
Satan & Adam,4.0
Beaster Day: Here Comes Peter Cottonhell,1.0
To Kid or Not to Kid,3.0
Bloody Muscle Body Builder in Hell,2.8
Chainsaw Redux: Making a Massacre,3.0
The Rookies,3.3
Picture Perfect Royal Christmas,5.0
Coming 2 America,2.4
The Dismembered,4.5
The Libertine,2.2
Neo Yokio: Pink Christmas,4.3
Looking for Teddy,1.8
The Long Shadow,2.5
Requiem for Krypton: Making 'Superman Returns',3.0
Lupin the Third: Walther P38,3.8
Tokyo Rising,0.5
Hacksaw,1.0
My Birthday Romance,5.0
Love is a Piece of Cake,5.0
Show of Shows,2.5
The Stolen Jools,3.2
Occupation: Rainfall,2.6
China,3.0
Key to the City,4.0
Christmas Eve,3.5
Meeting the Man: James Baldwin in Paris,3.4
Caligari: When Horror Came to Cinema,2.8
Faberge: A Life of Its Own,4.5
Humanoids from Atlantis,0.5
Forky Asks a Question: What Is Money?,2.8
Unpaused,3.8
Gwen Stefani: You Make It Feel Like Christmas,0
Blood,0
Evil Night,0
House of Time,3.8
Muhammad: The Last Prophet,3.0
Journey to Mecca,0
A Road to Mecca - The Journey of Muhammad Asad,0
Saladin the Victorious,3.2
Mawlana,4.0
Action U.S.A.,0
Wubbzy's Big Movie!,0.5
My Brothers,0
Dizzy Dishes,3.0
The Big Fat Lie,0
Filmed in Supermarionation,4.0
Chilsu and Mansu,2.8
The Pain of Others,0
Tony Parker: The Final Shot,3.9
Just Another Immigrant: Romesh at the Greek,0
No One Would Tell,0
Diving with Dolphins,0
Pandorica,3.0
Troubled Waters,0
Holiday Heartbreak,0
Same Difference,0
Malina,3.0
Girl’s Pleasure: Man Hunting,0
Marry Me This Christmas,0
Line of Demarcation,3.2
Ascension,0
Barnacle Bill,3.0
Far Harbor,0
The World of Jim Henson,0
Étoile,3.5
Inside the Labyrinth,0
Mossad,2.8
The Belly Dancer,0
Giraffes,0
Q85: A Musical Celebration for Quincy Jones,0
Tupac Shakur: Thug Angel,4.0
Gritt,2.5
Long Distance,0
The Hole,2.5
Little Tailor,4.2
Fastest,2.7
"The Doctor, The Tornado & The Kentucky Kid",3.5
Within a Minute: The Making of Episode III,4.0
Faster & Faster,0
The Story of Star Wars,3.6
The Essence of Combat: Making ‘Black Hawk Down’,4.5
From Puppets to Pixels: Digital Characters in 'Episode II',2.5
The Beginning: Making 'Episode I',2.0
Doggin' Around,0
Mountain in Shadow,4.5
The Day of the Living Dead,3.0
The Name of the Game,3.5
A Melody to Remember,3.5
Step,2.0
Who's Afraid of Vagina Wolf?,0
The Cowards who Looked to the Sky,0
"Love, Lost & Found",3.4
Stars Fell on Alabama,5.0
7 Hills,0
A Life of Endless Summers: The Bruce Brown Story,0
House of Salem,0
Recommended Daily Amount,0
White Tiger,0
Strictly Sinatra,3.0
The First Supper,0
Entombed,0
Todd,1.8
Night Shift,0
HERO Inspired by the Extraordinary Life & Times of Mr. Ulric Cross,0
El Tango en Broadway,0
So My Grandma's a Lesbian!,2.3
Norman,2.3
Born a Champion,3.5
Lucky Christmas,3.0
Bread,4.0
The Devil Never Sleeps,4.0
The Ground,0
Illusions,1.8
Mauna Kea: Temple Under Siege,0
With Car and Camera Around the World,0
Cryptozoo,3.2
The Ride,0
The Christmas Kid,2.5
The Show About the Show,3.5
Devil Town,0
Almost in Love,0
"Marvin, Seth and Stanley",0
The Hole Story,0
Teenage Mutant Ninja Turtles Rise of the Turtles,2.4
You Did What?,0
Manticore,1.0
Silent Warnings,2.0
Random Acts of Violence,0
The Wrong Bed: Naked Pursuit,0
Not With His Wife,2.8
A Frosty Affair,3.8
The Christmas Ornament,3.8
Browncoats Unite: Firefly 10th Anniversary Special,4.0
Widow on the Hill,0
Damaged Care,0
The Big Cat,1.8
Maryland,0
On the Sunny Side,0
Sweet and Low-Down,3.5
The Devil On Wheels,0
Heartaches,0
The Return of October,0
Sunny Side of the Street,0
The Barefoot Mailman,0
Shack Out on 101,2.5
A Private's Affair,0
Platinum High School,0
Why Must I Die,0
Black Spurs,0
City of Fear,0
Waco,0
The Daredevil,0
The Great Balloon Race,0
Double Exposure,0
American Boyfriends,0
Hoodwinked,0
Marilyn and Me,0
Stageghost,0
The Still Life,0
DeWitt and Maria,0
Margarine Wars,0
Cléo from 5 to 7: Remembrances and Anecdotes,4.0
Dollar,0
Fårö Document 1979,2.5
Fårö Document,0
Fire,3.1
"Flunky, Work Hard!",4.0
American Bullet,0
Christmas in Cartoontown,3.0
All the Women in the World,3.5
Burrow,3.5
Juvie,0
Cinderella: A Comic Relief Pantomime for Christmas,4.0
The Leghorn Blows at Midnight,2.5
Boogie,2.8
Space Sweepers,3.2
Two Tons of Turquoise to Taos Tonight,4.3
Love Letters,0
Space & Time,2.0
Crossword Mysteries: Proposing Murder,3.5
The Perfect Soulmate,0
Dirty Singles,0
Guilty at 17,0
My Crasy Life,0
The Oak Room,2.3
Bomb Girls: Facing the Enemy,3.0
Zombies: A Living History,0
John A.: Birth of a Country,0
Deadliest Sea,1.5
In God's Country,2.5
The Murdoch Mysteries: Under the Dragon's Tail,0
Murder in the Hamptons,0
The Bay of Love and Sorrows,0
Trudeau,0
The Rendering,0
Escape Velocity,0
Double Frame,0
Murder in My Mind,0
Closer and Closer,3.5
The Michelle Apartments,0
The Android Affair,0
The Independence of Romania,0.5
Homme Fatale,3.5
Herr Meets Hare,3.2
Katie Fforde: Das Schweigen der Männer,1.5
"La defensa, por la libertad",0
Caper,3.0
Love Has Many Faces,0
The Cornered Mouse Dreams of Cheese,4.5
High and Hallowed: Everest 1963,5.0
Earwig and the Witch,2.5
Game Therapy,1.8
The Silent Enemy,3.3
Yangtse Incident: The Story of H.M.S. Amethyst,3.5
"Clear Cut: The Story of Philomath, Oregon",3.5
Rescuing Desire,0
Muramba,4.5
Mercy Mission: The Rescue of Flight 771,3.5
A Glitch in the Matrix,3.0
Move the Grave,3.0
Hans Röckle and the Devil,0
Black Beach,2.0
Long Gone,3.0
Call of the Blonde Goddess,2.5
Cold Ground,4.5
Crocodile 2: Death Swamp,1.0
The Curse of Halloween Jack,0
Eva über Bord,4.0
Taking Tiger Mountain Revisited,0
Pixies,1.0
JFK: The Final Hours,0
Titanic: 100 Years On,0
13 Scarier Movie Moments,0
Superior Firepower : Making 'Aliens',0
Back to Back,0
Riding Fast,0
Bomber Harris,3.0
Theirs Is the Glory,4.0
Her Effortless Brilliance: A Celebration of Lynn Shelton Through Film and Music,0
David Blaine: The Magic Way,3.2
Mary Poppins Returns: Behind the Magic,2.0
The Strange Case of Sherlock Holmes & Arthur Conan Doyle,0
Foyle's War - War Games,4.0
Boudica,0
The Ghosts of Buxley Hall,3.5
A Feeling of Home,5.0
Inn Love by Christmas,5.0
The Heart of the Earth,0
Art of Falling in Love,5.0
Christmas in Angel Falls,4.0
Christmas a la Mode,5.0
My Heart Goes Boom!,2.6
Shred: The Story of Asher Bradshaw,2.0
4 Presidents,2.0
To: Gerard,3.2
Darrow,5.0
In Broad Daylight,2.7
The Black Widow Killer,3.0
Taming Tammy,2.0
La Verónica,2.3
Angelique and the Sultan,3.8
Cadavres,2.0
The Ghosts of Dickens' Past,2.5
Brothers of the Night,3.8
Cutting Moments,2.5
Longing Nights,2.0
76 89 03,4.5
American Rebel: The Dean Reed Story,4.5
Leeds United!,4.5
A Beautiful Life,4.0
Death in Small Doses,3.0
Michael Ian Black: Very Famous,3.5
Feedback,3.2
Dead Again,1.0
The Yin Yang Master: Dream of Eternity,3.4
Richard's Wedding,4.0
Yoshino's Barber Shop,4.0
Knocking,3.1
Users,2.5
The Swamp of the Ravens,2.2
Happy New Year,1.0
Strip Down Rise Up,2.5
There Will Be No More Night,3.9
Purple Sea,3.5
40,1.5
The Drudgery Train,4.2
The Actor,2.5
The Dead Ones,3.5
"Mori, The Artist's Habitat",3.5
Red Post on Escher Street,4.0
Shape of Red,2.5
The Devil's Plaything,2.8
Dogra Magra,3.8
The Dungeon of Harrow,2.0
Autour d’une cabine ou Mésaventures d’un copurchic aux bains de mer,3.0
Accused of Murder,2.0
The Picture Show Man,2.5
Dramatic School,3.0
Hostages,1.0
Keeping Fit,0
Sabre Jet,0
The Return of Eliot Ness,3.0
Johnny Nobody,2.5
Cross the Line,3.2
Halloween Pussy Trap Kill! Kill!,1.5
The Disney Family Singalong: Volume II,3.0
Crazy Sexy Cool: The TLC Story,4.5
The Star Prince,3.2
Absolute Proof,1.1
Life in a Day 2020,3.8
The Girl I Loved,4.0
R.I.A.,2.5
Let's Not Meet in the Woods,1.8
Forgiven,0.5
Derelict,0.5
Color of the Cross,1.5
A Shot at the Top: The Making of 'The King of Comedy',3.5
Love on the Slopes,2.8
All My Friends Are Dead,3.3
Human Factors,2.5
Wild Indian,2.8
Up the Chastity Belt,3.5
Unforgivable Blackness: The Rise and Fall of Jack Johnson,3.8
Under Pressure: Making 'The Abyss',4.0
"Santa, Baby!",2.8
Cyrano Fernández,5.0
The Great Game,1.5
Devil and the Deep,2.5
The Wedding Cake,3.0
Masked Mobsters,5.0
Life After All,2.5
The Shining Future,4.0
…And Plays Tricks,3.8
Dara of Jasenovac,3.3
Renaissance,3.2
The Games of Angels,3.0
A Ship of Oranges,3.0
Cactus Jack,2.5
Backyard Blockbusters,3.5
Among Those Present,3.3
Exile Express,2.5
Keeper of the Bees,0
Hello Again - A Wedding A Day,3.0
Rate Your Date,2.5
Bauhaus,0.5
The Reunion,2.0
Tourbillon,1.0
Violence Voyager,3.1
Safe,3.5
"Paris, Wine & Romance",4.5
Entertaining Christmas,5.0
Never Kiss a Man in a Christmas Sweater,2.5
Trance,3.9
La noria,3.6
The House I Live In,2.8
The Silver Whip,4.0
Framing Britney Spears,3.2
Stump the Guesser,3.4
Bar Mitzvah Boy,0
Swiss Family Robinson,1.5
It Happened One Valentine's,5.0
Curse of Mesopotamia,2.0
Assassin's Game,0.5
Mozart l'opéra Rock 3D,4.0
"Mozart, l'Opéra Rock",4.5
Agatha Raisin and the Quiche of Death,3.5
To the Ends of the Earth,1.5
Sweeney Todd: The Demon Barber of Fleet Street,3.8
Hospital!,2.5
The Winslow Boy,3.5
Apostasy,5.0
Broken Drum,4.5
Here's to the Young Lady,5.0
Yotsuya Ghost Story Part 1,3.5
Yotsuya Ghost Story Part 2,3.5
Carmen's Innocent Love,5.0
Farewell to Spring,4.5
"Big Joys, Small Sorrows",4.0
Boyhood,5.0
The Snow Flurry,5.0
"Sing, Young People",5.0
Battle in Space The Armada Attacks,1.3
Grandmother's House,3.0
Curse of Aurore,2.7
Once Upon a River,3.0
Butchers,1.2
Dr. Bird's Advice for Sad Poets,2.8
Climate of the Hunter,1.6
Heart of the Home,0.8
"Juan Carlos, King of Spain",3.5
Kill Plan,2.0
"There Is No ""I"" in Threesome",2.1
Lennon Naked,2.5
Okay! Madam,3.8
The Right One,1.5
Narco Sub,0.5
In the Same Breath,3.7
Luzzu,3.5
Mass,3.8
Prisoners of the Ghostland,2.2
Together Together,3.4
"Kiss Him, Not Me",2.5
Passing,3.4
The Secret Versailles of Marie-Antoinette,3.5
Tragedy in a Country Churchyard,2.5
Stockholm Boogie,2.5
Sylvester Stallone Bio.,0.5
John Travolta: The Inside Story,0
The Tenth Level,2.5
Pee Nak,2.5
The Making of the Philadelphia Eagles Cheerleaders Lingerie Calendar 2005-2006,2.5
Can't Get You Out of My Head: An Emotional History of the Modern World,4.2
Forget Shorter Showers,0
Pinkcome Tax,3.8
Income Tax Sappy,0
Tax Shelter Terrors,0
Public Figure,3.5
"Truth in Numbers? Everything, According to Wikipedia",2.2
The Power of Community:  How Cuba Survived Peak Oil,2.5
The Lebanese Rocket Society,0
The Peacekeepers,0
Sebastian’s Unholy Flesh,0
United Trash,3.0
The Illegal,0
Re:ZERO -Starting Life in Another World- The Frozen Bond,0
The Machine Gun Dragon,0
Bhoomi,0
On Site,0
Price for Peace,0
Lonely Blue Night,3.5
World's Biggest Beasts,3.0
Death World,0
Hunted,3.4
Neha,0
Big Shots Die at Dawn,0
Titanic's Final Mystery,0
The Lost,1.8
The Lost,2.0
What Would Sophia Loren Do?,3.0
Buck Run,3.5
"Goodbye, Butterfly",0
Fantastic Laloux,0
Just Kids,0
Working Girls,2.0
Kuessipan,4.0
Double Dad,2.8
92 Legendary La Rose Noire,0
Beauty Boys,0
Miss Chazelles,0
Dead in the Water,3.5
Madame,0
We Are The Missing,2.0
The Man Who Fell From The Sky,0
Mystery of the Hope Diamond,0
The Flower Tapes,0
RIP: Rest in Pieces,0
Liverpool FC: The 30 Year Wait,2.5
Doña Rosita la Soltera,3.0
4:0 Tanechka Ahead,3.5
To All the Boys: Always and Forever,3.0
Fire!,0
Barb and Star Go to Vista Del Mar,3.1
State's Evidence,1.8
The World of the Vampires,2.0
The Witch of Kings Cross,3.5
Rise,3.5
Kingdom of the Vampire,2.5
Galaxy of the Dinosaurs,1.0
Chickboxer,0.5
Maximum Impact,1.0
When Calls the Heart,2.8
Dramarama,3.7
Goodbye Mother,4.0
Detroit Evolution,2.5
The Lost Language of Cranes,3.5
Time Out,2.7
Vacationland,3.0
We Are Gamily,1.5
Wedding Wars,2.4
Oil on Canvas,3.7
The New Twenty,1.9
Athlete,4.2
The Year I Did Nothing,1.8
Olsenbanden for full musikk,2.8
Lamp Life,2.9
The Case of Dr. Laurent,3.5
Inadequate People 2,3.4
The Alien and Me,2.0
Sunburned,0
The Vault,3.3
Red Dot,2.7
